user_id,book_id,rating,id,content
277171,4482,0,294,
277171,10412,0,295,
277171,7693,7,296,
277171,1982,0,297,
277171,11451,0,298,
277171,7911,9,299,
277171,14585,9,300,
277171,21158,8,301,
277171,5978,0,302,
277179,5650,10,303,
277183,8936,0,304,
277187,7228,0,305,
277187,19207,0,306,
277187,5944,0,307,
277187,7106,0,308,
277187,21200,0,309,
277187,24091,0,310,
277187,10162,0,311,
277187,127,0,312,
277187,6843,9,313,
277187,26230,0,314,
277195,10591,10,315,
277195,3330,0,316,
277195,1974,0,317,
277195,3023,0,318,
277195,1224,0,319,
277195,409,0,320,
277195,26557,0,321,
277195,167,10,322,
277195,8760,0,323,
277195,37,0,324,
277195,10495,0,325,
277195,5836,0,326,
277195,2053,0,327,
277195,13784,0,328,
277195,4763,0,329,
277195,67,0,330,
277195,1499,0,331,
277195,1803,0,332,
277195,1133,0,333,
277195,226,0,334,
277195,21262,0,335,
277195,3730,0,336,
277195,1862,0,337,
277195,1026,0,338,
277195,6886,0,339,
277195,18788,0,340,
277195,4124,0,341,
277195,1100,0,342,
277195,13758,10,343,
277195,1778,0,344,
277195,11947,0,345,
277195,15673,10,346,
277195,2639,0,347,
277195,486,10,348,
277195,1052,0,349,
277195,9901,0,350,
277195,20572,0,351,
277195,6843,0,352,
277195,3110,0,353,
277195,8948,0,354,
277195,3599,0,355,
277195,3997,0,356,
277195,2629,0,357,
277195,20515,0,358,
277195,21158,0,359,
277195,18725,0,360,
277195,3235,0,361,
277195,4762,0,362,
277196,14334,10,363,
277196,4288,0,364,
277196,641,0,365,
277197,1730,8,366,
277197,4468,7,367,
277197,8027,8,368,
277197,764,0,369,
277197,507,6,370,
277203,1641,0,371,
277203,3777,9,372,
277203,20162,9,373,
277203,26268,8,374,
277203,10013,8,375,
277203,236,10,376,
277212,306,8,377,
277220,17286,7,378,
277228,11470,6,379,
277228,11723,0,380,
277229,1021,7,381,
277230,3548,7,382,
277230,1350,5,383,
277231,8003,0,384,
277235,7522,6,385,
277235,4468,10,386,
277237,5035,7,387,
277240,20734,3,388,
277243,25956,8,389,
277244,1079,0,390,
277244,10151,0,391,
277245,4825,0,392,
277246,232,10,393,
277253,6357,9,394,
277257,2247,8,395,
277261,5663,7,396,
277265,11196,10,397,
277272,17705,0,398,
277272,13307,7,399,
277272,5425,0,400,
277272,13309,0,401,
277272,10231,4,402,
277281,25879,9,403,
277284,23630,7,404,
277288,5787,0,405,
277291,22462,10,406,
277293,7041,4,407,
277314,20054,6,408,
277315,404,8,409,
277315,135,5,410,
277330,7526,0,411,
277341,24283,9,412,
277363,10625,1,413,
277363,564,8,414,
277364,8330,5,415,
277374,20079,7,416,
277375,3218,0,417,
277378,15606,0,418,
277378,13695,0,419,
277378,523,7,420,
277378,16340,0,421,
277378,2381,0,422,
277378,3201,0,423,
277378,5475,0,424,
277378,5608,4,425,
277378,10148,0,426,
277378,14688,0,427,
277378,8469,0,428,
277378,7026,0,429,
277378,753,7,430,
277378,1935,0,431,
277378,1357,0,432,
277378,2623,6,433,
277378,3448,0,434,
277378,4579,0,435,
277378,19519,0,436,
277378,9897,0,437,
277378,13989,0,438,
277378,14792,0,439,
277378,5978,5,440,
277378,25134,4,441,
277378,6995,0,442,
277378,27,0,443,
277397,14176,8,444,
277408,10593,0,445,
277411,306,0,446,
277413,409,0,447,
277427,3740,10,448,
277427,1288,0,449,
277427,2712,0,450,
277427,9379,0,451,
277427,574,0,452,
277427,1400,0,453,
277427,1374,0,454,
277427,23234,0,455,
277427,1486,0,456,
277427,670,9,457,
277427,6625,0,458,
277427,16849,0,459,
277427,10280,0,460,
277427,74,0,461,
277427,7839,0,462,
277427,7522,0,463,
277427,22454,0,464,
277427,15490,0,465,
277427,25755,8,466,
277427,357,0,467,
277427,19264,10,468,
277427,14418,0,469,
277427,5874,0,470,
277427,7404,0,471,
277427,3940,0,472,
277427,2868,0,473,
277427,4270,0,474,
277427,2002,0,475,
277427,2420,0,476,
277427,409,0,477,
277427,834,8,478,
277427,1117,0,479,
277427,11334,0,480,
277427,207,0,481,
277427,20374,0,482,
277427,6991,0,483,
277427,3230,0,484,
277427,3355,0,485,
277427,1388,0,486,
277427,11390,0,487,
277427,974,0,488,
277427,19087,0,489,
277427,4274,0,490,
277427,1989,10,491,
277427,1565,0,492,
277427,6296,0,493,
277427,21366,0,494,
277427,4292,0,495,
277427,2039,0,496,
277427,271,9,497,
277427,1641,0,498,
277427,556,0,499,
277427,214,0,500,
277427,13298,0,501,
277427,4501,9,502,
277427,14976,0,503,
277427,26137,0,504,
277427,2553,9,505,
277427,2979,0,506,
277427,2291,0,507,
277427,1794,9,508,
277427,2057,0,509,
277427,481,9,510,
277427,749,8,511,
277427,783,8,512,
277427,5891,0,513,
277427,682,0,514,
277427,19288,7,515,
277427,1758,9,516,
277427,17035,0,517,
277427,15362,0,518,
277427,16006,9,519,
277427,10152,0,520,
277427,17377,0,521,
277427,2031,0,522,
277427,4058,8,523,
277427,5958,0,524,
277427,8829,0,525,
277427,15866,9,526,
277427,22301,0,527,
277427,20699,0,528,
277427,5787,0,529,
277427,2881,0,530,
277427,25673,0,531,
277427,1822,0,532,
277427,14939,0,533,
277427,19511,0,534,
277427,22010,0,535,
277427,2380,0,536,
277427,18446,0,537,
277427,4520,0,538,
277427,20995,7,539,
277427,3460,0,540,
277427,6331,0,541,
277427,9002,0,542,
277427,10618,0,543,
277427,20038,0,544,
277427,10972,0,545,
277427,12304,0,546,
277427,21983,5,547,
277427,9239,0,548,
277427,4254,0,549,
277427,24974,0,550,
277427,15239,0,551,
277427,12297,0,552,
277427,1777,7,553,
277427,53,0,554,
277427,15566,8,555,
277427,2297,0,556,
277427,7664,9,557,
277427,5663,0,558,
277427,3725,0,559,
277427,8213,0,560,
277427,5400,10,561,
277427,23360,9,562,
277427,7310,8,563,
277427,21391,0,564,
277427,9237,0,565,
277427,1133,0,566,
277427,4007,0,567,
277427,11882,0,568,
277427,4434,10,569,
277427,18410,0,570,
277427,2867,0,571,
277427,14992,0,572,
277427,2438,0,573,
277427,4006,0,574,
277427,10894,0,575,
277427,5383,0,576,
277427,24659,0,577,
277427,20655,0,578,
277427,9962,0,579,
277427,2245,0,580,
277427,1494,8,581,
277427,1355,0,582,
277427,10074,10,583,
277427,21217,0,584,
277427,20646,0,585,
277427,8664,6,586,
277427,7593,0,587,
277427,7560,0,588,
277427,4545,0,589,
277427,8933,0,590,
277427,25783,0,591,
277427,14439,0,592,
277427,4124,0,593,
277427,5866,0,594,
277427,5899,0,595,
277427,6228,0,596,
277427,7827,0,597,
277427,7828,9,598,
277427,26807,0,599,
277427,11102,0,600,
277427,26646,0,601,
277427,9517,10,602,
277427,1217,10,603,
277427,4697,0,604,
277427,1778,0,605,
277427,22671,10,606,
277427,13754,9,607,
277427,19283,0,608,
277427,15055,0,609,
277427,7341,0,610,
277427,19203,0,611,
277427,19198,0,612,
277427,23630,9,613,
277427,4174,0,614,
277427,1073,0,615,
277427,19971,0,616,
277427,6402,0,617,
277427,5888,0,618,
277427,15071,0,619,
277427,8007,0,620,
277427,17925,0,621,
277427,17000,0,622,
277427,19654,0,623,
277427,23462,8,624,
277427,9267,0,625,
277427,10440,8,626,
277427,20080,10,627,
277427,1215,0,628,
277427,1872,0,629,
277427,1613,9,630,
277427,26642,0,631,
277427,9550,5,632,
277427,5870,0,633,
277427,793,0,634,
277427,2744,0,635,
277427,4579,0,636,
277427,22583,0,637,
277427,16712,8,638,
277427,14830,9,639,
277427,767,8,640,
277427,2780,9,641,
277427,21613,9,642,
277427,1202,8,643,
277427,18513,10,644,
277427,10559,10,645,
277427,1430,0,646,
277427,5957,0,647,
277427,4931,0,648,
277427,20576,0,649,
277427,18725,0,650,
277427,3624,10,651,
277427,26737,10,652,
277427,7725,8,653,
277427,11431,8,654,
277427,25207,0,655,
277427,3922,0,656,
277427,20575,10,657,
277427,1289,0,658,
277427,15155,10,659,
277427,4067,0,660,
277427,19685,10,661,
277427,18717,0,662,
277427,15160,0,663,
277427,18642,10,664,
277427,15159,0,665,
277427,4950,10,666,
277427,15154,0,667,
277427,20574,10,668,
277427,3024,0,669,
277427,7520,7,670,
277427,19616,0,671,
277427,20786,0,672,
277427,10437,6,673,
277427,19444,10,674,
277427,18395,0,675,
277427,6883,0,676,
277427,20491,8,677,
277427,16702,10,678,
277427,9789,7,679,
277427,25782,0,680,
277427,16685,0,681,
277427,27,0,682,
277427,5580,0,683,
277427,1407,0,684,
277427,22942,10,685,
277427,17440,0,686,
277427,18742,0,687,
277427,17484,10,688,
277427,4224,0,689,
277427,25124,7,690,
277434,6076,0,691,
277435,1813,8,692,
277436,2684,10,693,
277436,2685,10,694,
277436,2656,10,695,
277436,25269,10,696,
277439,409,7,697,
277439,3902,5,698,
277439,2411,5,699,
277439,749,0,700,
277439,6028,7,701,
277439,119,7,702,
277439,7467,0,703,
277453,5249,0,704,
277462,523,10,705,
277466,26805,0,706,
277466,2911,7,707,
277466,5418,0,708,
277466,2380,0,709,
277466,1013,0,710,
277466,5064,7,711,
277466,3728,0,712,
277466,8356,0,713,
277466,6760,0,714,
277466,15066,0,715,
277466,6228,0,716,
277466,7040,8,717,
277466,8286,8,718,
277466,1107,0,719,
277466,13373,0,720,
277469,4976,7,721,
277469,1778,9,722,
277470,2191,5,723,
277471,8091,10,724,
277473,23699,8,725,
277474,5655,5,726,
277478,26674,0,727,
277478,12753,0,728,
277478,25174,7,729,
277478,12709,7,730,
277478,5786,0,731,
277478,1303,0,732,
277478,19762,0,733,
277478,4368,8,734,
277478,4088,0,735,
277478,2528,0,736,
277478,16332,0,737,
277478,19063,0,738,
277478,1079,0,739,
277478,14155,0,740,
277478,23035,0,741,
277478,22975,0,742,
277478,15362,0,743,
277478,13855,0,744,
277478,1855,0,745,
277478,1860,0,746,
277478,2435,0,747,
277478,4063,0,748,
277478,11100,0,749,
277478,53,0,750,
277478,19,0,751,
277478,25118,0,752,
277478,3773,0,753,
277478,5749,0,754,
277478,7837,0,755,
277478,23296,0,756,
277478,582,0,757,
277478,11409,5,758,
277478,23845,0,759,
277478,1148,0,760,
277478,3337,0,761,
277478,20531,0,762,
277478,3572,0,763,
277478,2434,0,764,
277478,10278,0,765,
277478,8538,0,766,
277478,1107,0,767,
277478,668,0,768,
277478,26415,0,769,
277478,26512,0,770,
277478,15112,0,771,
277478,46,0,772,
277478,15770,10,773,
277478,108,0,774,
277478,5310,0,775,
277478,16130,0,776,
277478,27,0,777,
277478,8716,8,778,
277478,19885,0,779,
277502,2979,9,780,
277506,3821,10,781,
277508,4391,8,782,
277509,17823,0,783,
277509,12811,9,784,
277509,7387,9,785,
277513,1519,0,786,
277513,4102,0,787,
277517,232,8,788,
277517,3659,9,789,
277517,15699,10,790,
277518,5842,0,791,
277523,7332,10,792,
277523,7330,10,793,
277523,789,10,794,
277523,6030,10,795,
277523,8020,10,796,
277523,3416,10,797,
277523,220,10,798,
277523,1453,10,799,
277523,19952,10,800,
277523,2885,10,801,
277523,7909,10,802,
277523,8933,10,803,
277523,23623,10,804,
277523,3308,10,805,
277523,21297,10,806,
277523,10301,10,807,
277523,1680,10,808,
277523,764,10,809,
277523,251,10,810,
277525,5663,0,811,
277527,18492,10,812,
277527,21372,10,813,
277527,25619,9,814,
277527,5948,7,815,
277527,18502,8,816,
277527,9872,0,817,
277529,3848,8,818,
277530,27,0,819,
277532,11597,7,820,
277533,4177,7,821,
277533,1135,6,822,
277535,4825,9,823,
277535,9376,7,824,
277535,13659,0,825,
277547,5637,3,826,
277554,2107,9,827,
277554,7445,3,828,
277554,20863,0,829,
277554,9747,0,830,
277554,582,0,831,
277554,4177,5,832,
277554,3678,7,833,
277556,6254,10,834,
277560,26662,0,835,
277562,19353,9,836,
277562,1254,0,837,
277563,652,7,838,
277563,644,9,839,
277563,1497,0,840,
277565,23491,5,841,
277568,8124,5,842,
277569,15943,0,843,
277569,222,0,844,
277569,3785,0,845,
277575,2431,0,846,
277575,2769,5,847,
277575,14999,9,848,
277575,4305,9,849,
277586,21536,2,850,
277588,11056,8,851,
277589,749,0,852,
277589,8829,8,853,
277589,9390,9,854,
277595,5978,0,855,
277598,1703,8,856,
277601,4589,3,857,
277601,1811,7,858,
277619,2786,8,859,
277623,3740,5,860,
277623,13311,9,861,
277623,23824,9,862,
277623,927,4,863,
277623,7123,8,864,
277623,5580,8,865,
277627,15191,0,866,
277629,24960,7,867,
277629,4724,0,868,
277629,23612,4,869,
277629,14660,7,870,
277629,1210,8,871,
277629,10926,8,872,
277629,4058,6,873,
277629,5663,8,874,
277629,24457,0,875,
277629,559,7,876,
277629,12019,8,877,
277629,13338,7,878,
277629,8396,0,879,
277629,10272,0,880,
277633,3450,7,881,
277639,25524,0,882,
277639,22204,0,883,
277639,7235,0,884,
277639,6703,6,885,
277639,4724,0,886,
277639,2943,8,887,
277639,15529,0,888,
277639,10995,0,889,
277639,9248,0,890,
277639,2381,6,891,
277639,25579,0,892,
277639,7757,0,893,
277639,5945,0,894,
277639,15001,0,895,
277639,22015,0,896,
277639,8431,0,897,
277639,2352,0,898,
277639,861,7,899,
277639,7869,8,900,
277639,5418,5,901,
277639,1855,0,902,
277639,5614,0,903,
277639,11051,0,904,
277639,954,8,905,
277639,22385,0,906,
277639,3828,0,907,
277639,2446,9,908,
277639,889,0,909,
277639,7475,0,910,
277639,11654,0,911,
277639,5064,0,912,
277639,11363,7,913,
277639,3726,0,914,
277639,2867,0,915,
277639,3728,0,916,
277639,16586,8,917,
277639,11065,8,918,
277639,8621,0,919,
277639,11104,0,920,
277639,16420,7,921,
277639,22584,0,922,
277639,13916,0,923,
277639,24646,0,924,
277639,22004,0,925,
277639,10153,8,926,
277639,8874,0,927,
277639,25063,0,928,
277639,26100,0,929,
277639,24625,0,930,
277639,24952,0,931,
277639,16567,0,932,
277639,22329,0,933,
277639,2434,7,934,
277639,4174,0,935,
277639,1073,0,936,
277639,5559,0,937,
277639,11658,0,938,
277639,7801,0,939,
277639,21962,0,940,
277639,629,0,941,
277639,2678,0,942,
277639,1506,0,943,
277639,2036,0,944,
277639,20804,7,945,
277639,14782,8,946,
277641,37,7,947,
277641,484,8,948,
277647,106,8,949,
277648,7595,0,950,
277648,2993,8,951,
277651,1402,8,952,
277660,8732,8,953,
277662,10776,0,954,
277662,25801,5,955,
277662,10189,4,956,
277662,1680,0,957,
277662,13491,4,958,
277662,1601,0,959,
277662,18314,5,960,
277662,16183,9,961,
277681,729,0,962,
277681,5685,0,963,
277681,5686,0,964,
277681,1632,7,965,
277682,24908,7,966,
277689,68,0,967,
277691,7837,9,968,
277696,12670,9,969,
277698,91,6,970,
277700,19116,9,971,
277705,2446,0,972,
277706,213,0,973,
277710,2431,4,974,
277710,8268,0,975,
277710,7909,6,976,
277710,6060,10,977,
277710,6066,5,978,
277710,22721,0,979,
277710,22720,5,980,
277710,22719,8,981,
277710,2939,6,982,
277711,7231,0,983,
277711,12925,0,984,
277711,1986,0,985,
277711,4993,6,986,
277711,20,0,987,
277711,20658,5,988,
277711,23745,10,989,
277711,11973,7,990,
277711,11799,10,991,
277711,5221,0,992,
277711,14918,0,993,
277712,7884,9,994,
277722,6423,7,995,
277722,39,10,996,
277722,5978,8,997,
277727,9988,10,998,
277727,25467,10,999,
277737,1568,8,1000,
277743,38,9,1001,
277744,9959,8,1002,
277744,4589,7,1003,
277744,3355,3,1004,
277744,20390,8,1005,
277744,1940,8,1006,
277744,1819,5,1007,
277744,39,0,1008,
277744,1202,0,1009,
277744,21130,9,1010,
277744,2668,10,1011,
277744,12952,8,1012,
277746,5986,0,1013,
277748,14127,6,1014,
277752,409,7,1015,
277752,1135,8,1016,
277756,2291,7,1017,
277759,3477,7,1018,
277761,9366,8,1019,
277764,1758,9,1020,
277765,3748,8,1021,
277768,4528,0,1022,
277769,9606,0,1023,
277775,9555,0,1024,
277776,3355,7,1025,
277778,3491,8,1026,
277781,17171,0,1027,
277783,149,8,1028,
277790,3848,0,1029,
277791,15596,0,1030,
277793,18666,0,1031,
277794,4476,8,1032,
277795,13141,5,1033,
277798,2291,8,1034,
277801,11365,7,1035,
277802,12113,6,1036,
277803,357,8,1037,
277807,1079,5,1038,
277808,3748,9,1039,
277811,17172,0,1040,
277812,3355,0,1041,
277814,8506,0,1042,
277816,517,0,1043,
277817,2356,10,1044,
277819,470,0,1045,
277823,8506,8,1046,
277826,3149,0,1047,
277827,149,9,1048,
277828,149,8,1049,
277835,9737,10,1050,
277837,2343,0,1051,
277838,5650,0,1052,
277840,6340,0,1053,
277841,12833,0,1054,
277844,8506,8,1055,
277845,18917,0,1056,
277873,3914,5,1057,
277873,15580,6,1058,
277873,487,7,1059,
277877,22015,5,1060,
277879,22008,0,1061,
277879,26564,0,1062,
277879,1361,8,1063,
277884,1208,7,1064,
277888,1923,0,1065,
277892,2024,0,1066,
277894,7134,0,1067,
277895,1106,0,1068,
277898,1429,8,1069,
277901,707,7,1070,
277901,11282,7,1071,
277901,232,8,1072,
277901,416,8,1073,
277901,16153,9,1074,
277901,24389,6,1075,
277903,1681,8,1076,
277904,1155,7,1077,
277911,7666,10,1078,
277913,11292,4,1079,
277915,1061,0,1080,
277915,571,0,1081,
277915,1086,0,1082,
277915,8773,0,1083,
277915,2784,8,1084,
277915,1052,7,1085,
277915,18404,0,1086,
277919,10693,9,1087,
277921,13739,9,1088,
277922,21378,7,1089,
277922,53,6,1090,
277922,14900,7,1091,
277922,6691,10,1092,
277922,10278,9,1093,
277922,4886,0,1094,
277922,1853,0,1095,
277923,24074,0,1096,
277923,1554,0,1097,
277923,1909,9,1098,
277923,8625,0,1099,
277928,404,0,1100,
277928,14363,0,1101,
277928,4283,0,1102,
277928,8219,9,1103,
277928,211,0,1104,
277928,20864,8,1105,
277928,19693,0,1106,
277928,17295,0,1107,
277928,3792,0,1108,
277928,364,0,1109,
277928,2017,0,1110,
277928,2817,0,1111,
277928,5760,0,1112,
277928,10925,0,1113,
277928,753,0,1114,
277928,5805,0,1115,
277928,95,0,1116,
277928,1215,0,1117,
277928,1613,0,1118,
277928,9550,0,1119,
277928,3461,10,1120,
277928,17379,8,1121,
277928,17380,10,1122,
277928,14280,0,1123,
277928,10308,9,1124,
277928,7667,9,1125,
277928,12046,0,1126,
277929,8936,8,1127,
277929,7638,0,1128,
277929,22503,9,1129,
277932,27,0,1130,
277937,1486,9,1131,
277937,12283,0,1132,
277937,523,0,1133,
277937,475,7,1134,
277937,5258,6,1135,
277937,3788,7,1136,
277937,3489,6,1137,
277937,15684,0,1138,
277937,19310,0,1139,
277937,6414,6,1140,
277937,4045,0,1141,
277937,7707,6,1142,
277937,1072,7,1143,
277938,6923,0,1144,
277938,8005,0,1145,
277938,707,9,1146,
277938,9234,8,1147,
277938,19033,0,1148,
277938,19835,9,1149,
277945,10893,6,1150,
277945,18221,8,1151,
277945,13184,6,1152,
277945,1490,0,1153,
277945,4439,0,1154,
277945,14093,7,1155,
277945,12103,8,1156,
277945,11588,7,1157,
277945,2761,0,1158,
277945,7595,7,1159,
277945,3163,7,1160,
277945,22392,7,1161,
277945,2674,7,1162,
277945,7643,7,1163,
277945,16178,0,1164,
277945,16173,7,1165,
277945,16174,7,1166,
277945,5849,8,1167,
277954,17968,9,1168,
277954,7604,0,1169,
277954,12030,9,1170,
277954,11860,0,1171,
277954,1712,0,1172,
277954,16586,0,1173,
277954,12652,0,1174,
277958,357,9,1175,
277959,564,8,1176,
277959,2147,6,1177,
277959,21316,7,1178,
277959,15888,0,1179,
277959,4018,6,1180,
277962,7522,0,1181,
277962,4951,0,1182,
277962,1323,0,1183,
277962,2906,0,1184,
277965,10763,0,1185,
277965,404,0,1186,
277965,21127,8,1187,
277965,409,0,1188,
277965,755,5,1189,
277965,2443,0,1190,
277965,7849,0,1191,
277965,2242,0,1192,
277965,208,0,1193,
277965,1861,0,1194,
277965,4724,0,1195,
277965,28,0,1196,
277965,1948,0,1197,
277965,29,0,1198,
277965,2291,10,1199,
277965,14281,8,1200,
277965,1715,7,1201,
277965,5266,0,1202,
277965,8718,0,1203,
277965,14600,0,1204,
277965,14398,0,1205,
277965,12359,8,1206,
277965,7583,9,1207,
277965,2515,6,1208,
277965,9510,0,1209,
277965,14086,9,1210,
277965,19538,8,1211,
277965,2865,10,1212,
277965,24322,9,1213,
277965,16172,10,1214,
277965,10559,9,1215,
277965,3047,7,1216,
277969,3903,8,1217,
277975,12357,9,1218,
277982,11802,0,1219,
277982,6746,8,1220,
277982,19284,0,1221,
277982,22952,5,1222,
277984,2942,0,1223,
277984,11861,10,1224,
277984,5967,0,1225,
277984,1195,0,1226,
277984,26591,0,1227,
277984,7973,10,1228,
277984,12071,10,1229,
277984,6046,0,1230,
277984,23044,0,1231,
277984,16788,10,1232,
277987,481,0,1233,
277989,11154,6,1234,
277997,1923,8,1235,
278002,2440,0,1236,
278002,8258,0,1237,
278002,1360,0,1238,
278002,9248,0,1239,
278002,4181,0,1240,
278002,158,0,1241,
278002,1131,0,1242,
278002,13444,0,1243,
278007,1106,0,1244,
278007,4825,6,1245,
278007,6861,8,1246,
278007,12990,8,1247,
278007,21665,0,1248,
278007,5760,6,1249,
278007,11728,7,1250,
278007,23655,5,1251,
278008,9747,0,1252,
278012,16081,0,1253,
278014,1013,0,1254,
278019,14230,6,1255,
278019,1864,0,1256,
278019,2878,9,1257,
278019,2888,9,1258,
278019,2887,9,1259,
