user_id,book_id,rating,id,content
276813,,0,116,
276813,,0,117,
276813,,0,118,
276813,,8,119,
276813,,0,120,
276813,,8,121,
276813,,6,122,
276813,,8,123,
276813,,6,124,
276813,,6,125,
276813,,8,126,
276813,,0,127,
276814,,8,128,
276814,,7,129,
276814,14791.0,9,130,
276817,,0,131,
276820,,0,132,
276820,,9,133,
276822,17059.0,10,134,
276822,,9,135,
276822,,10,136,
276822,,9,137,
276822,1028.0,9,138,
276822,,10,139,
276822,,0,140,
276822,,6,141,
276822,,9,142,
276822,,8,143,
276822,,10,144,
276822,,9,145,
276822,15577.0,10,146,
276822,,10,147,
276822,,8,148,
276822,,10,149,
276827,,7,150,
276828,,0,151,
276828,,0,152,
276828,,0,153,
276828,14833.0,0,154,
276828,14835.0,0,155,
276828,,0,156,
276828,,0,157,
276828,5685.0,0,158,
276828,,7,159,
276828,,0,160,
276828,,0,161,
276828,,0,162,
276828,9709.0,0,163,
276830,13903.0,9,164,
276832,1532.0,0,165,
276832,1711.0,5,166,
276833,,0,167,
276835,,10,168,
276837,4758.0,5,169,
276838,4340.0,0,170,
276840,,0,171,
276840,7381.0,0,172,
276842,,7,173,
276847,678.0,0,174,
276847,,5,175,
276847,12817.0,0,176,
276847,,8,177,
276847,,8,178,
276847,14414.0,7,179,
276847,,10,180,
276847,,0,181,
276847,,0,182,
276847,,8,183,
276847,,0,184,
276847,,8,185,
276847,,9,186,
276847,8247.0,10,187,
276847,,9,188,
276847,,8,189,
276847,,7,190,
276847,5733.0,10,191,
276847,,0,192,
276847,5042.0,8,193,
276847,26764.0,10,194,
276847,,7,195,
276847,,9,196,
276847,13588.0,6,197,
276847,,0,198,
276847,,0,199,
276847,5214.0,7,200,
276847,,9,201,
276847,,0,202,
276847,,7,203,
276847,,6,204,
276847,,0,205,
276847,,0,206,
276847,,0,207,
276847,,8,208,
276847,,10,209,
276847,,0,210,
276847,,10,211,
276847,,10,212,
276847,,10,213,
276847,,10,214,
276847,,9,215,
276847,,7,216,
276847,,10,217,
276847,,10,218,
276847,,10,219,
276847,,0,220,
276847,,0,221,
276847,,8,222,
276847,,10,223,
276847,,5,224,
276848,,0,225,
276848,,0,226,
276848,,0,227,
276848,,0,228,
276848,,0,229,
276848,3855.0,0,230,
276848,15095.0,0,231,
276848,5795.0,0,232,
276848,,0,233,
276848,,8,234,
276848,,0,235,
276848,3226.0,0,236,
276848,,0,237,
276848,,0,238,
276850,11104.0,7,239,
276852,,0,240,
276852,,0,241,
276853,,1,242,
276853,,7,243,
276854,,5,244,
276854,,5,245,
276854,,0,246,
276856,,0,247,
276856,,0,248,
276856,,0,249,
276856,,0,250,
276856,,0,251,
276856,,0,252,
276856,,0,253,
276856,,0,254,
276856,,0,255,
276856,,0,256,
276856,726.0,0,257,
276856,,0,258,
276856,,0,259,
276856,,0,260,
276856,,0,261,
276856,,0,262,
276856,,0,263,
276856,,0,264,
276856,,0,265,
276856,,0,266,
276856,,0,267,
276856,,0,268,
276857,,6,269,
276859,,0,270,
276859,,6,271,
276859,,0,272,
276859,25267.0,0,273,
276859,,0,274,
276859,,0,275,
276859,,0,276,
276859,,7,277,
276859,,0,278,
276859,,8,279,
276859,,8,280,
276859,15159.0,10,281,
276859,15163.0,10,282,
276859,,9,283,
276859,,6,284,
276859,,8,285,
276859,,0,286,
276859,10742.0,0,287,
276861,,9,288,
276861,,0,289,
276861,10761.0,10,290,
276861,,8,291,
276861,,9,292,
276861,,8,293,
276861,,6,294,
276861,,9,295,
276861,,9,296,
276861,,9,297,
276861,,9,298,
276861,,6,299,
276861,,8,300,
276862,6062.0,0,301,
276862,,9,302,
276862,,8,303,
276863,,10,304,
276866,,3,305,
276866,,8,306,
276866,15185.0,0,307,
276866,,9,308,
276866,,7,309,
276866,,0,310,
276866,,3,311,
276866,,5,312,
276866,,0,313,
276866,8815.0,0,314,
276866,,4,315,
276866,,8,316,
276866,,7,317,
276866,,0,318,
276866,,5,319,
276866,1278.0,0,320,
276866,1771.0,0,321,
276866,13005.0,0,322,
276866,,0,323,
276866,,5,324,
276869,,0,325,
276869,2486.0,0,326,
276870,,6,327,
276872,,8,328,
276872,9500.0,8,329,
276872,25057.0,7,330,
276872,,4,331,
276872,,3,332,
276872,,10,333,
276872,,8,334,
276872,,8,335,
276873,,7,336,
276875,,7,337,
276875,,8,338,
276875,26675.0,0,339,
276875,,0,340,
276875,,8,341,
276875,,0,342,
276875,,0,343,
276875,,6,344,
276875,,7,345,
276875,,0,346,
276875,,0,347,
276875,,0,348,
276875,3175.0,0,349,
276875,,0,350,
276875,,0,351,
276875,,7,352,
276875,,6,353,
276875,,0,354,
276875,,0,355,
276875,,0,356,
276875,7884.0,6,357,
276875,,8,358,
276875,,0,359,
276875,,0,360,
276875,,0,361,
276875,5761.0,0,362,
276875,,4,363,
276875,,8,364,
276875,,0,365,
276875,,0,366,
276875,,0,367,
276875,,8,368,
276875,,8,369,
276875,,7,370,
276875,,2,371,
276875,,6,372,
276875,,6,373,
276875,,0,374,
276875,,0,375,
276875,,0,376,
276875,,8,377,
276875,,8,378,
276878,2136.0,6,379,
276879,,7,380,
276884,4817.0,0,381,
276884,,0,382,
276884,,7,383,
276884,,0,384,
276884,,6,385,
276887,10017.0,5,386,
276887,6091.0,0,387,
276887,2997.0,9,388,
276888,8727.0,6,389,
276888,5268.0,0,390,
276889,7909.0,0,391,
276890,,0,392,
276896,2885.0,10,393,
276904,,0,394,
276904,,10,395,
276904,,5,396,
276904,,10,397,
276904,5732.0,10,398,
276904,,5,399,
276904,18948.0,0,400,
276905,,8,401,
276905,,5,402,
276905,,0,403,
276911,,8,404,
276911,7191.0,9,405,
276911,22174.0,9,406,
276912,,6,407,
276912,,6,408,
276912,,0,409,
276912,,0,410,
276915,,7,411,
276916,,8,412,
276925,,0,413,
276925,3740.0,10,414,
276925,18481.0,0,415,
276925,,0,416,
276925,12715.0,0,417,
276925,,7,418,
276925,24074.0,6,419,
276925,,0,420,
276925,,0,421,
276925,,0,422,
276925,4345.0,0,423,
276925,,0,424,
276925,,5,425,
276925,,0,426,
276925,409.0,0,427,
276925,4137.0,0,428,
276925,15610.0,0,429,
276925,749.0,8,430,
276925,,0,431,
276925,21415.0,0,432,
276925,,0,433,
276925,21404.0,0,434,
276925,,0,435,
276925,401.0,0,436,
276925,331.0,0,437,
276925,,0,438,
276925,,8,439,
276925,,9,440,
276925,,0,441,
276925,,0,442,
276925,3915.0,0,443,
276925,,6,444,
276925,13299.0,0,445,
276925,13294.0,0,446,
276925,,0,447,
276925,,0,448,
276925,2993.0,0,449,
276925,,0,450,
276925,,0,451,
276925,,0,452,
276925,,0,453,
276925,68.0,0,454,
276925,,0,455,
276925,,0,456,
276925,,0,457,
276925,27.0,0,458,
276925,14081.0,0,459,
276925,,8,460,
276925,69.0,0,461,
276925,,0,462,
276925,,0,463,
276925,,0,464,
276925,4356.0,0,465,
276925,,0,466,
276925,5085.0,0,467,
276925,,0,468,
276925,,0,469,
276925,,0,470,
276925,,5,471,
276925,,0,472,
276925,,0,473,
276925,,5,474,
276925,,9,475,
276925,14530.0,0,476,
276925,,9,477,
276925,,9,478,
276925,,0,479,
276925,,0,480,
276925,17704.0,0,481,
276925,,0,482,
276925,25552.0,0,483,
276925,3942.0,0,484,
276925,,8,485,
276925,,8,486,
276925,428.0,0,487,
276925,,0,488,
276925,,0,489,
276925,,0,490,
276925,,0,491,
276925,,0,492,
276925,,0,493,
276925,,0,494,
276925,,0,495,
276925,,0,496,
276925,,0,497,
276925,,0,498,
276925,,0,499,
276925,,0,500,
276925,17764.0,0,501,
276925,,0,502,
276925,,4,503,
276925,,0,504,
276925,,0,505,
276925,,0,506,
276925,,0,507,
276925,,0,508,
276925,,0,509,
276925,,0,510,
276925,,0,511,
276925,7083.0,0,512,
276925,7084.0,0,513,
276925,,0,514,
276925,,0,515,
276925,,0,516,
276925,,0,517,
276925,4350.0,10,518,
276925,,0,519,
276925,9635.0,0,520,
276927,,0,521,
276927,,10,522,
276927,,5,523,
276928,,0,524,
276928,4206.0,5,525,
276928,3239.0,0,526,
276928,,7,527,
276928,11656.0,0,528,
276928,24384.0,10,529,
276928,,10,530,
276928,7269.0,10,531,
276928,,0,532,
276929,1179.0,0,533,
276929,6357.0,0,534,
276929,5433.0,0,535,
276929,,0,536,
276929,,0,537,
276929,,0,538,
276929,,0,539,
276929,,10,540,
276929,,5,541,
276929,,8,542,
276929,,8,543,
276929,,0,544,
276929,,6,545,
276929,,0,546,
276929,,0,547,
276929,21828.0,0,548,
276929,21869.0,5,549,
276929,,5,550,
276929,,10,551,
276929,,8,552,
276929,9533.0,0,553,
276929,,0,554,
276929,9622.0,0,555,
276929,,0,556,
276929,7742.0,0,557,
276929,,0,558,
276929,,0,559,
276929,,0,560,
276929,14527.0,0,561,
276929,,8,562,
276929,15626.0,0,563,
276929,,0,564,
276929,,0,565,
276929,,0,566,
276929,,8,567,
276929,,8,568,
276929,3528.0,5,569,
276929,,0,570,
276929,,3,571,
276929,,5,572,
276929,,3,573,
276929,,5,574,
276929,,0,575,
276929,,5,576,
276929,,6,577,
276929,,0,578,
276929,,0,579,
276929,,10,580,
276929,,0,581,
276929,,7,582,
276929,,8,583,
276929,,6,584,
276929,,0,585,
276929,,0,586,
276929,5678.0,10,587,
276929,12698.0,2,588,
276929,,8,589,
276929,,0,590,
276929,,0,591,
276929,,0,592,
276929,,0,593,
276929,,0,594,
276929,,0,595,
276929,,0,596,
276929,,8,597,
276929,,5,598,
276929,,6,599,
276929,,0,600,
276929,,5,601,
276929,,0,602,
276929,,3,603,
276929,,0,604,
276929,,7,605,
276929,21918.0,5,606,
276929,21864.0,0,607,
276929,21917.0,6,608,
276929,21442.0,0,609,
276929,,0,610,
276929,,0,611,
276934,,10,612,
276936,,0,613,
276936,,0,614,
276936,,0,615,
276936,,6,616,
276936,3226.0,5,617,
276936,,3,618,
276939,,0,619,
276939,,0,620,
276939,,0,621,
276939,26232.0,0,622,
276939,2144.0,0,623,
276939,,6,624,
276939,,0,625,
276939,27.0,0,626,
276939,,7,627,
276939,,7,628,
276939,5356.0,7,629,
276939,820.0,9,630,
276939,10540.0,9,631,
276939,,9,632,
276939,,9,633,
276939,,0,634,
276939,15763.0,9,635,
276939,5589.0,0,636,
276939,,7,637,
276939,,9,638,
276939,,10,639,
276939,,0,640,
276939,,8,641,
276939,,0,642,
276939,,0,643,
276943,,0,644,
276946,,0,645,
276949,,8,646,
276950,,0,647,
276953,,8,648,
276953,38.0,10,649,
276953,14103.0,7,650,
276954,27.0,0,651,
276954,,0,652,
276954,,0,653,
276954,,8,654,
276954,,10,655,
276954,,0,656,
276954,,0,657,
276954,,10,658,
276954,,0,659,
276954,14452.0,0,660,
276954,,0,661,
276954,,0,662,
276954,,0,663,
276954,,0,664,
276954,,0,665,
276954,,0,666,
276954,,0,667,
276954,,0,668,
276954,,0,669,
276954,,7,670,
276954,,0,671,
276954,,8,672,
276954,,0,673,
276954,,0,674,
276954,,0,675,
276954,,0,676,
276957,3121.0,6,677,
276959,,6,678,
276963,,0,679,
276964,,0,680,
276964,,6,681,
276964,,0,682,
276964,,0,683,
276964,,10,684,
276964,7058.0,10,685,
276964,19665.0,0,686,
276964,,10,687,
276964,,10,688,
276964,15362.0,9,689,
276964,7784.0,0,690,
276964,5286.0,5,691,
276964,5546.0,9,692,
276964,,0,693,
276964,6994.0,0,694,
276964,,0,695,
276964,,6,696,
276964,,0,697,
276964,21401.0,0,698,
276964,1987.0,8,699,
276964,3686.0,0,700,
276964,,5,701,
276964,2252.0,10,702,
276964,,8,703,
276964,6536.0,7,704,
276964,,8,705,
276964,16276.0,8,706,
276964,16278.0,9,707,
276964,16279.0,10,708,
276964,,7,709,
276964,,0,710,
276965,,9,711,
276975,,0,712,
276981,,0,713,
276984,22283.0,0,714,
276984,,9,715,
276984,,9,716,
276984,,0,717,
276984,,10,718,
276984,,9,719,
276984,,9,720,
276984,12314.0,0,721,
276984,13220.0,9,722,
276984,11646.0,9,723,
276984,,9,724,
276984,,0,725,
276984,,10,726,
276984,15596.0,0,727,
276984,19927.0,10,728,
276984,,9,729,
276984,2687.0,9,730,
276984,,0,731,
276984,,9,732,
276984,,9,733,
276984,,0,734,
276986,671.0,10,735,
276986,4727.0,10,736,
276986,9897.0,10,737,
276986,16713.0,10,738,
276988,26550.0,7,739,
276988,21259.0,7,740,
276988,,7,741,
276988,9243.0,8,742,
276988,26603.0,0,743,
276988,,0,744,
276988,1487.0,8,745,
276988,,0,746,
276988,,0,747,
276989,5126.0,0,748,
276990,,7,749,
276990,,9,750,
276992,,7,751,
276994,,10,752,
276994,,8,753,
276994,,0,754,
276994,,4,755,
276994,8814.0,6,756,
276994,,5,757,
276994,,0,758,
276994,,9,759,
276994,,4,760,
276994,,2,761,
276994,4623.0,7,762,
276994,,6,763,
276994,12503.0,0,764,
276994,,9,765,
276994,9486.0,6,766,
276994,,6,767,
276994,5102.0,2,768,
276994,352.0,8,769,
276997,10505.0,0,770,
276998,1479.0,8,771,
276998,,7,772,
277002,,6,773,
277007,,7,774,
277009,4563.0,9,775,
277010,,0,776,
277010,,10,777,
277012,19198.0,9,778,
277012,17195.0,5,779,
277012,,10,780,
277018,1538.0,7,781,
277018,,7,782,
277018,,8,783,
277019,,0,784,
277022,,0,785,
277023,,6,786,
277028,,10,787,
277031,,8,788,
277032,3296.0,8,789,
277035,26837.0,0,790,
277036,2257.0,9,791,
277036,,0,792,
277036,3267.0,9,793,
277036,,10,794,
277040,,0,795,
277042,9192.0,0,796,
277042,12690.0,0,797,
277042,,0,798,
277042,4283.0,8,799,
277042,6197.0,0,800,
277042,2381.0,0,801,
277042,226.0,7,802,
277042,2867.0,8,803,
277042,8709.0,0,804,
277042,,7,805,
277042,6402.0,9,806,
277042,1107.0,0,807,
277042,6050.0,0,808,
277042,4731.0,0,809,
277042,4079.0,8,810,
277042,,0,811,
277042,,0,812,
277042,27.0,2,813,
277048,10368.0,7,814,
277048,1276.0,0,815,
277048,25459.0,0,816,
277051,,8,817,
277051,,6,818,
277051,,5,819,
277051,6348.0,10,820,
277051,1282.0,10,821,
277051,15029.0,0,822,
277051,3928.0,7,823,
277051,,0,824,
277051,1050.0,0,825,
277051,1994.0,0,826,
277051,,9,827,
277051,,8,828,
277051,,7,829,
277051,,3,830,
277052,,8,831,
277053,,6,832,
277056,,7,833,
277058,,5,834,
277058,,6,835,
277064,,0,836,
277065,,4,837,
277072,879.0,9,838,
277073,,0,839,
277074,,5,840,
277075,,0,841,
277079,,4,842,
277085,,8,843,
277085,,8,844,
277087,6945.0,0,845,
277087,,8,846,
277087,,10,847,
277087,,5,848,
277087,,0,849,
277087,,7,850,
277087,,9,851,
277087,,6,852,
277087,,9,853,
277087,,10,854,
277087,,8,855,
277087,,6,856,
277087,,9,857,
277087,,9,858,
277087,,5,859,
277087,,7,860,
277087,,5,861,
277087,,8,862,
277087,,10,863,
277090,,5,864,
277094,9309.0,10,865,
277096,801.0,7,866,
277102,,0,867,
277107,,8,868,
277107,,10,869,
277107,2642.0,10,870,
277107,19979.0,5,871,
277107,,8,872,
277107,,4,873,
277109,1763.0,0,874,
277109,,5,875,
277109,4063.0,5,876,
277109,,0,877,
277109,,5,878,
277109,,0,879,
277114,6401.0,0,880,
277116,12816.0,8,881,
277123,172.0,0,882,
277124,22027.0,9,883,
277124,12341.0,9,884,
277124,5663.0,9,885,
277124,1073.0,5,886,
277128,,6,887,
277128,,8,888,
277128,,0,889,
277129,,7,890,
277134,,6,891,
277135,11295.0,8,892,
277139,,8,893,
277139,10522.0,0,894,
277139,,0,895,
277142,19868.0,0,896,
277143,12690.0,0,897,
277143,5089.0,10,898,
277143,2231.0,9,899,
277143,1711.0,0,900,
277143,9761.0,0,901,
277143,,0,902,
277143,6682.0,0,903,
277143,18513.0,8,904,
277149,,0,905,
277155,19424.0,0,906,
277157,,0,907,
277157,,0,908,
277157,,0,909,
277157,,7,910,
277157,,0,911,
277157,,5,912,
277157,11750.0,0,913,
277157,,5,914,
277157,10807.0,0,915,
277157,4266.0,0,916,
277157,,6,917,
277157,2411.0,7,918,
277157,,5,919,
277157,2381.0,0,920,
277157,,0,921,
277157,,4,922,
277157,,0,923,
277157,,5,924,
277157,,7,925,
277157,,0,926,
277157,,8,927,
277157,,6,928,
277157,7003.0,7,929,
277157,5013.0,7,930,
277157,3190.0,7,931,
277157,,0,932,
277157,,0,933,
277157,,5,934,
277157,,6,935,
277157,7716.0,0,936,
277157,,6,937,
277157,5001.0,8,938,
277157,6763.0,0,939,
277157,,5,940,
277157,6027.0,0,941,
277157,,7,942,
277157,,0,943,
277157,,7,944,
277157,,0,945,
277157,,5,946,
277157,9834.0,0,947,
277157,9838.0,0,948,
277157,,0,949,
277157,,0,950,
277157,,0,951,
277157,6760.0,0,952,
277157,,0,953,
277157,12325.0,0,954,
277157,7915.0,7,955,
277157,15388.0,6,956,
277157,,6,957,
277157,13339.0,5,958,
277157,,0,959,
277157,,0,960,
277157,21298.0,7,961,
277157,,6,962,
277157,240.0,7,963,
277157,,6,964,
277157,,5,965,
277157,27.0,0,966,
277159,,10,967,
277165,14046.0,7,968,
277168,16609.0,0,969,
277168,,0,970,
277168,,0,971,
277168,,0,972,
277168,2380.0,0,973,
277168,,0,974,
277168,53.0,0,975,
277168,,0,976,
277168,,0,977,
277168,,0,978,
277168,,0,979,
277168,16585.0,0,980,
277168,9390.0,0,981,
277168,,0,982,
277168,22596.0,0,983,
277168,4082.0,0,984,
277168,1535.0,4,985,
277168,,0,986,
277168,,0,987,
277168,16350.0,0,988,
277168,6468.0,0,989,
277168,,5,990,
277168,,6,991,
277168,,0,992,
277168,,0,993,
277168,,0,994,
277170,6041.0,0,995,
277170,13158.0,0,996,
277170,1864.0,0,997,
277170,,0,998,
277170,,9,999,
277170,11811.0,9,1000,
277170,,0,1001,
277171,,7,1002,
277171,6659.0,0,1003,
277171,,0,1004,
277171,,9,1005,
277171,4482.0,0,1006,
277171,,0,1007,
277171,,0,1008,
277171,,0,1009,
277171,10412.0,0,1010,
277171,,8,1011,
277171,,8,1012,
277171,7693.0,7,1013,
277171,,10,1014,
277171,1982.0,0,1015,
277171,11451.0,0,1016,
277171,7911.0,9,1017,
277171,,0,1018,
277171,14585.0,9,1019,
277171,21158.0,8,1020,
277171,5978.0,0,1021,
277171,,0,1022,
277176,,0,1023,
277179,5650.0,10,1024,
277179,,7,1025,
277180,,0,1026,
277180,,0,1027,
277183,8936.0,0,1028,
277186,,0,1029,
277186,,0,1030,
277186,,7,1031,
277186,,0,1032,
277186,,6,1033,
277186,,8,1034,
277186,,5,1035,
277186,,7,1036,
277186,,4,1037,
277186,,0,1038,
277187,,0,1039,
277187,,0,1040,
277187,,0,1041,
277187,,0,1042,
277187,,0,1043,
277187,,0,1044,
277187,7228.0,0,1045,
277187,,0,1046,
277187,,0,1047,
277187,19207.0,0,1048,
277187,5944.0,0,1049,
277187,7106.0,0,1050,
277187,,0,1051,
277187,21200.0,0,1052,
277187,24091.0,0,1053,
277187,10162.0,0,1054,
277187,,0,1055,
277187,,0,1056,
277187,127.0,0,1057,
277187,,0,1058,
277187,,0,1059,
277187,,0,1060,
277187,6843.0,9,1061,
277187,,0,1062,
277187,26230.0,0,1063,
277187,,0,1064,
277187,,0,1065,
277187,,0,1066,
277187,,0,1067,
277187,,0,1068,
277187,,0,1069,
277187,,0,1070,
277187,,0,1071,
277187,,0,1072,
277187,,0,1073,
277187,,0,1074,
277187,,0,1075,
277188,,8,1076,
277188,,0,1077,
277188,,4,1078,
277188,,0,1079,
277188,,0,1080,
277189,,8,1081,
277195,,0,1082,
277195,,0,1083,
277195,10591.0,10,1084,
277195,3330.0,0,1085,
277195,1974.0,0,1086,
277195,,0,1087,
277195,,0,1088,
277195,,0,1089,
277195,3023.0,0,1090,
277195,,0,1091,
277195,,0,1092,
277195,,0,1093,
277195,1224.0,0,1094,
277195,,0,1095,
277195,,0,1096,
277195,,0,1097,
277195,,0,1098,
277195,409.0,0,1099,
277195,26557.0,0,1100,
277195,167.0,10,1101,
277195,,0,1102,
277195,,0,1103,
277195,8760.0,0,1104,
277195,,0,1105,
277195,37.0,0,1106,
277195,,0,1107,
277195,10495.0,0,1108,
277195,,0,1109,
277195,,0,1110,
277195,5836.0,0,1111,
277195,2053.0,0,1112,
277195,13784.0,0,1113,
277195,,0,1114,
277195,,0,1115,
277195,,0,1116,
277195,4763.0,0,1117,
277195,67.0,0,1118,
277195,,9,1119,
277195,1499.0,0,1120,
277195,1803.0,0,1121,
277195,1133.0,0,1122,
277195,226.0,0,1123,
277195,21262.0,0,1124,
277195,3730.0,0,1125,
277195,1862.0,0,1126,
277195,1026.0,0,1127,
277195,6886.0,0,1128,
277195,,0,1129,
277195,,0,1130,
277195,18788.0,0,1131,
277195,,10,1132,
277195,4124.0,0,1133,
277195,1100.0,0,1134,
277195,13758.0,10,1135,
277195,,10,1136,
277195,1778.0,0,1137,
277195,11947.0,0,1138,
277195,15673.0,10,1139,
277195,2639.0,0,1140,
277195,486.0,10,1141,
277195,,0,1142,
277195,1052.0,0,1143,
277195,,10,1144,
277195,,0,1145,
277195,,0,1146,
277195,,0,1147,
277195,9901.0,0,1148,
277195,20572.0,0,1149,
277195,6843.0,0,1150,
277195,3110.0,0,1151,
277195,8948.0,0,1152,
277195,,0,1153,
277195,3599.0,0,1154,
277195,3997.0,0,1155,
277195,,0,1156,
277195,2629.0,0,1157,
277195,,0,1158,
277195,20515.0,0,1159,
277195,,0,1160,
277195,21158.0,0,1161,
277195,18725.0,0,1162,
277195,,0,1163,
277195,,0,1164,
277195,,0,1165,
277195,,0,1166,
277195,,0,1167,
277195,,0,1168,
277195,,0,1169,
277195,,0,1170,
277195,3235.0,0,1171,
277195,4762.0,0,1172,
277195,,0,1173,
277195,,10,1174,
277195,,0,1175,
277195,,0,1176,
277195,,0,1177,
277195,,0,1178,
277195,,0,1179,
277195,,0,1180,
277196,,0,1181,
277196,,0,1182,
277196,,0,1183,
277196,,0,1184,
277196,,0,1185,
277196,14334.0,10,1186,
277196,,0,1187,
277196,,7,1188,
277196,4288.0,0,1189,
277196,,0,1190,
277196,,0,1191,
277196,,0,1192,
277196,,0,1193,
277196,641.0,0,1194,
277196,,0,1195,
277196,,0,1196,
277197,1730.0,8,1197,
277197,4468.0,7,1198,
277197,8027.0,8,1199,
277197,,0,1200,
277197,764.0,0,1201,
277197,507.0,6,1202,
277203,,8,1203,
277203,,8,1204,
277203,,8,1205,
277203,,8,1206,
277203,,8,1207,
277203,,8,1208,
277203,1641.0,0,1209,
277203,,0,1210,
277203,,0,1211,
277203,3777.0,9,1212,
277203,20162.0,9,1213,
277203,,9,1214,
277203,26268.0,8,1215,
277203,10013.0,8,1216,
277203,,8,1217,
277203,,8,1218,
277203,,8,1219,
277203,,6,1220,
277203,,9,1221,
277203,,8,1222,
277203,,9,1223,
277203,,8,1224,
277203,,9,1225,
277203,,9,1226,
277203,,9,1227,
277203,,9,1228,
277203,,9,1229,
277203,,8,1230,
277203,,7,1231,
277203,,0,1232,
277203,236.0,10,1233,
277203,,9,1234,
277203,,8,1235,
277203,,7,1236,
277203,,8,1237,
277203,,8,1238,
277203,,8,1239,
277203,,8,1240,
277203,,8,1241,
277203,,8,1242,
277203,,8,1243,
277203,,8,1244,
277203,,8,1245,
277203,,8,1246,
277203,,7,1247,
277203,,8,1248,
277203,,8,1249,
277203,,7,1250,
277203,,7,1251,
277203,,7,1252,
277203,,7,1253,
277203,,10,1254,
277203,,0,1255,
277203,,7,1256,
277203,,9,1257,
277203,,9,1258,
277203,,9,1259,
277205,,7,1260,
277209,,0,1261,
277212,306.0,8,1262,
277220,17286.0,7,1263,
277221,,9,1264,
277228,11470.0,6,1265,
277228,11723.0,0,1266,
277228,,0,1267,
277228,,8,1268,
277229,1021.0,7,1269,
277230,,6,1270,
277230,3548.0,7,1271,
277230,1350.0,5,1272,
277231,8003.0,0,1273,
277231,,7,1274,
277232,,10,1275,
277235,7522.0,6,1276,
277235,4468.0,10,1277,
277235,,7,1278,
277237,5035.0,7,1279,
277240,20734.0,3,1280,
277242,,5,1281,
277243,25956.0,8,1282,
277244,1079.0,0,1283,
277244,,0,1284,
277244,10151.0,0,1285,
277244,,8,1286,
277244,,0,1287,
277244,,10,1288,
277244,,0,1289,
277244,,8,1290,
277245,4825.0,0,1291,
277246,232.0,10,1292,
277249,,0,1293,
277249,,5,1294,
277249,,0,1295,
277253,6357.0,9,1296,
277256,,9,1297,
277257,2247.0,8,1298,
277261,5663.0,7,1299,
277262,,5,1300,
277265,11196.0,10,1301,
277267,,0,1302,
277268,,0,1303,
277269,,6,1304,
277271,,8,1305,
277272,17705.0,0,1306,
277272,13307.0,7,1307,
277272,5425.0,0,1308,
277272,,0,1309,
277272,,8,1310,
277272,13309.0,0,1311,
277272,,0,1312,
277272,,5,1313,
277272,,7,1314,
277272,,8,1315,
277272,,8,1316,
277272,,0,1317,
277272,,5,1318,
277272,,7,1319,
277272,,0,1320,
277272,,5,1321,
277272,10231.0,4,1322,
277272,,5,1323,
277272,,0,1324,
277272,,0,1325,
277274,,8,1326,
277281,25879.0,9,1327,
277284,23630.0,7,1328,
277285,,9,1329,
277288,5787.0,0,1330,
277291,22462.0,10,1331,
277292,,8,1332,
277293,7041.0,4,1333,
277305,,7,1334,
277314,20054.0,6,1335,
277315,404.0,8,1336,
277315,135.0,5,1337,
